"genusName","feeding","basal","enrichment","structure","cp","GenavgMass","GenavgCPr","GenavgCRs","GenavgMFP","GenavgEFP","GenavgSFP","GenavgHFP","GenavgFFP","GenavgBFP","GenavgPFP","StderrMass","StderrCPr","StderrCRs","StderrMFP","StderrEFP","StderrSFP","StderrHFP","StderrFFP","StderrBFP","StderrPFP"
"Rugopharynx","0","0.0","0.0","0.0","0","1150.5391","0.0","53.931","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Sabatieria","0","0.0","0.0","1.8","3","2.2019","0.0734","0.4693","0.5427","0.0","0.5427","0.0","0.0","0.0","0.0","0.6085","0.0203","0.1002","0.1204","0.0","0.1204","0.0","0.0","0.0","0.0"
"Sacrimarinema","0","0.0","0.0","1.8","3","3.004","0.1001","0.6144","0.7146","0.0","0.7146","0.0","0.0","0.0","0.0","0.8406","0.028","0.1275","0.1555","0.0","0.1555","0.0","0.0","0.0","0.0"
"Saevadorella","8","0.0","0.0","3.2","4","0.0955","0.0024","0.0464","0.0487","0.0","0.0487","0.0","0.0","0.0","0.0487","0.0336","8.0E-4","0.0125","0.0133","0.0","0.0133","0.0","0.0","0.0","0.0133"
"Safianema","1","0.0","0.0","0.0","2","0.1399","0.007","0.0624","0.0694","0.0","0.0","0.0694","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Sakia","1","0.0","0.0","0.0","2","0.0644","0.0032","0.0342","0.0374","0.0","0.0","0.0374","0.0","0.0","0.0","0.012","6.0E-4","0.0046","0.0052","0.0","0.0","0.0052","0.0","0.0","0.0"
"Saprorhabditis","3","0.0","3.2","0.0","1","0.5605","0.056","0.1768","0.2329","0.2329","0.0","0.0","0.0","0.2329","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Sauertylenchus","1","0.0","0.0","0.0","3","0.9507","0.0317","0.2544","0.2861","0.0","0.0","0.2861","0.0","0.0","0.0","0.2754","0.0092","0.057","0.0662","0.0","0.0","0.0662","0.0","0.0","0.0"
"Scalpelus","8","0.0","0.0","3.2","4","3.3479","0.0837","0.6757","0.7594","0.0","0.7594","0.0","0.0","0.0","0.7594","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Schankiana","0","0.0","0.0","0.0","0","87.8874","0.0","7.0754","0.0","0.0","0.0","0.0","0.0","0.0","0.0","46.661","0.0","2.7827","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Schistonchus","1","0.0","0.0","0.0","2","0.144","0.0072","0.0603","0.0675","0.0","0.0","0.0675","0.0","0.0","0.0","0.0307","0.0015","0.0087","0.0102","0.0","0.0","0.0102","0.0","0.0","0.0"
"Schwenkiella","0","0.0","0.0","0.0","0","94.0507","0.0","8.2315","0.0","0.0","0.0","0.0","0.0","0.0","0.0","12.3642","0.0","0.8137","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Scleramphidelus","3","0.0","0.0","3.2","4","0.6486","0.0162","0.1945","0.2107","0.0","0.2107","0.0","0.0","0.2107","0.0","0.2492","0.0062","0.0573","0.0635","0.0","0.0635","0.0","0.0","0.0635","0.0"
"Sclerostylus","2","0.0","0.0","3.2","4","0.3202","0.008","0.1145","0.1225","0.0","0.1225","0.0","0.1225","0.0","0.0","0.1253","0.0031","0.0344","0.0375","0.0","0.0375","0.0","0.0375","0.0","0.0"
"Scottnema","3","0.8","0.0","0.0","2","0.4396","0.022","0.1455","0.1675","0.0","0.0","0.0","0.0","0.1675","0.0","0.1593","0.008","0.0404","0.0483","0.0","0.0","0.0","0.0","0.0483","0.0"
"Scutellonema","1","0.0","0.0","0.0","3","0.5543","0.0185","0.1729","0.1914","0.0","0.0","0.1914","0.0","0.0","0.0","0.0553","0.0018","0.0131","0.0149","0.0","0.0","0.0149","0.0","0.0","0.0"
"Scutylenchus","1","0.0","0.0","0.0","3","0.4119","0.0137","0.1383","0.152","0.0","0.0","0.152","0.0","0.0","0.0","0.0626","0.0021","0.0152","0.0172","0.0","0.0","0.0172","0.0","0.0","0.0"
"Sectonema","8","0.0","0.0","5.0","5","53.299","1.066","5.08","6.146","0.0","6.146","0.0","0.0","0.0","6.146","12.6024","0.252","0.9945","1.2462","0.0","1.2462","0.0","0.0","0.0","1.2462"
"Seinura","5","0.8","0.0","0.0","2","0.2732","0.0137","0.1008","0.1145","0.0","0.0","0.0","0.0","0.0","0.1145","0.04","0.002","0.0113","0.0133","0.0","0.0","0.0","0.0","0.0","0.0133"
"Seleborca","3","0.8","0.0","0.0","2","0.4031","0.0202","0.1358","0.1559","0.0","0.0","0.0","0.0","0.1559","0.0","0.0613","0.0031","0.0156","0.0187","0.0","0.0","0.0","0.0","0.0187","0.0"
"Semitobrilus","5","0.0","0.0","1.8","3","4.1371","0.1379","0.7919","0.9298","0.0","0.9298","0.0","0.0","0.0","0.9298","0.1282","0.0043","0.0184","0.0227","0.0","0.0227","0.0","0.0","0.0","0.0227"
"Serpinema","0","0.0","0.0","0.0","0","1431.6388","0.0","60.3463","0.0","0.0","0.0","0.0","0.0","0.0","0.0","330.0613","0.0","10.857","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Setaria","0","0.0","0.0","0.0","0","5853.8877","0.0","172.6981","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1994.947","0.0","53.5738","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Severianoia","0","0.0","0.0","0.0","0","23.9374","0.0","2.9544","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Sheraphelenchus","2","0.8","0.8","0.0","2","0.3282","0.0164","0.1163","0.1327","0.1327","0.0","0.0","0.1327","0.0","0.0","0.0496","0.0025","0.0135","0.016","0.016","0.0","0.0","0.016","0.0","0.0"
"Sicaguttur","8","0.0","0.0","5.0","5","1.711","0.0342","0.3892","0.4234","0.0","0.4234","0.0","0.0","0.0","0.4234","0.729","0.0146","0.1421","0.1567","0.0","0.1567","0.0","0.0","0.0","0.1567"
"Siconema","0","0.0","0.0","0.0","0","25.1669","0.0","3.0176","0.0","0.0","0.0","0.0","0.0","0.0","0.0","7.7158","0.0","0.6866","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Sicorinema","8","0.0","0.0","3.2","4","0.3376","0.0084","0.1204","0.1289","0.0","0.1289","0.0","0.0","0.0","0.1289","0.0402","0.001","0.0107","0.0117","0.0","0.0117","0.0","0.0","0.0","0.0117"
"Siddiqia","1","0.0","0.0","0.0","5","54.8987","1.098","5.4983","6.5963","0.0","0.0","6.5963","0.0","0.0","0.0","6.6685","0.1334","0.502","0.6354","0.0","0.0","0.6354","0.0","0.0","0.0"
"Sigmolenchus","1","0.0","0.0","0.0","2","0.0359","0.0018","0.0225","0.0243","0.0","0.0","0.0243","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Silenchus","1","0.0","0.0","0.0","2","0.1235","0.0062","0.0569","0.063","0.0","0.0","0.063","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Sinospinata","0","0.0","0.0","0.0","0","38.8722","0.0","4.25","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Siphonolaimus","0","0.0","0.0","1.8","3","2.0424","0.0681","0.4636","0.5317","0.0","0.5317","0.0","0.0","0.0","0.0","0.5121","0.0171","0.088","0.1051","0.0","0.1051","0.0","0.0","0.0","0.0"
"Skrjabillanus","0","0.0","0.0","0.0","0","1.4947","0.0","0.3691","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Smithsoninema","0","0.0","0.0","1.8","3","4.6434","0.1548","0.8636","1.0183","0.0","1.0183","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Southerniella","0","0.0","0.0","1.8","3","2.4782","0.0826","0.5392","0.6218","0.0","0.6218","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Spauligodon","0","0.0","0.0","0.0","0","0.7078","0.0","0.2107","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Sphaeroamphis","8","0.0","0.0","3.2","4","1.2664","0.0317","0.3259","0.3576","0.0","0.3576","0.0","0.0","0.0","0.3576","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Sphaerolaimus","0","0.0","0.0","1.8","3","3.7938","0.1265","0.6856","0.8121","0.0","0.8121","0.0","0.0","0.0","0.0","1.7785","0.0593","0.2343","0.2935","0.0","0.2935","0.0","0.0","0.0","0.0"
"Sphaeronema","1","0.0","0.0","0.0","3","4.3275","0.1443","0.6729","0.8171","0.0","0.0","0.8171","0.0","0.0","0.0","2.5357","0.0845","0.2748","0.359","0.0","0.0","0.359","0.0","0.0","0.0"
"Spilotylenchus","0","0.0","0.0","0.0","0","14.6102","0.0","1.9649","0.0","0.0","0.0","0.0","0.0","0.0","0.0","4.0047","0.0","0.3985","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Spinitectus","0","0.0","0.0","0.0","0","1073.1689","0.0","51.1875","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Spinocephalus","3","0.8","0.0","0.0","2","0.3217","0.0161","0.1166","0.1327","0.0","0.0","0.0","0.0","0.1327","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Spirinia","0","0.0","0.0","1.8","3","7.8515","0.2617","1.2417","1.5034","0.0","1.5034","0.0","0.0","0.0","0.0","4.2904","0.143","0.534","0.677","0.0","0.677","0.0","0.0","0.0","0.0"
"Spirocamallanus","0","0.0","0.0","0.0","0","214.8951","0.0","15.3226","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Spirodesma","0","0.0","0.0","1.8","3","0.6237","0.0208","0.1916","0.2124","0.0","0.2124","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Spiroxys","0","0.0","0.0","0.0","0","2407.0773","0.0","93.8167","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Spirura","0","0.0","0.0","0.0","0","3179.5915","0.0","108.7512","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2332.9085","0.0","65.901","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Sporonchulus","5","0.0","0.0","3.2","4","2.206","0.0552","0.4867","0.5418","0.0","0.5418","0.0","0.0","0.0","0.5418","0.4553","0.0114","0.0818","0.0931","0.0","0.0931","0.0","0.0","0.0","0.0931"
"Stegelleta","3","0.8","0.0","0.0","2","0.172","0.0086","0.0711","0.0797","0.0","0.0","0.0","0.0","0.0797","0.0","0.048","0.0024","0.0144","0.0168","0.0","0.0","0.0","0.0","0.0168","0.0"
"Stegelletina","3","0.8","0.0","0.0","2","0.0734","0.0037","0.0383","0.0419","0.0","0.0","0.0","0.0","0.0419","0.0","0.0175","9.0E-4","0.0069","0.0078","0.0","0.0","0.0","0.0","0.0078","0.0"
"Stegorhabditis","3","0.0","3.2","0.0","1","0.4441","0.0444","0.1485","0.1929","0.1929","0.0","0.0","0.0","0.1929","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Steinernema","3","0.0","3.2","0.0","1","164.0109","16.4011","11.7711","28.1722","28.1722","0.0","0.0","0.0","28.1722","0.0","24.8353","2.4835","1.3318","3.8105","3.8105","0.0","0.0","0.0","3.8105","0.0"
"Stenodorylaimus","8","0.0","0.0","3.2","4","19.23","0.4808","2.504","2.9847","0.0","2.9847","0.0","0.0","0.0","2.9847","2.162","0.0541","0.2115","0.2656","0.0","0.2656","0.0","0.0","0.0","0.2656"
"Stenonchulus","5","0.0","0.0","1.8","3","0.4925","0.0164","0.1585","0.1749","0.0","0.1749","0.0","0.0","0.0","0.1749","0.1181","0.0039","0.0301","0.034","0.0","0.034","0.0","0.0","0.0","0.034"
"Stephanium","5","0.0","0.0","3.2","4","0.4847","0.0121","0.1586","0.1707","0.0","0.1707","0.0","0.0","0.0","0.1707","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Stephanolaimus","3","0.0","0.0","1.8","3","4.6111","0.1537","0.859","1.0128","0.0","1.0128","0.0","0.0","1.0128","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Stictylus","2","0.8","0.8","0.0","2","0.5906","0.0295","0.1839","0.2135","0.2135","0.0","0.0","0.2135","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Stilbonema","0","0.0","0.0","1.8","3","2.9669","0.0989","0.6172","0.7161","0.0","0.7161","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Stomacholaimus","8","0.0","0.0","3.2","4","0.667","0.0167","0.2015","0.2182","0.0","0.2182","0.0","0.0","0.0","0.2182","1.0E-4","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Stomachorhabditis","3","0.0","3.2","0.0","1","0.3732","0.0373","0.1304","0.1677","0.1677","0.0","0.0","0.0","0.1677","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Stylotheristus","0","0.0","0.0","1.8","3","2.0588","0.0686","0.4692","0.5378","0.0","0.5378","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Subanguina","1","0.0","0.0","0.0","2","4.1253","0.2063","0.7598","0.9661","0.0","0.0","0.9661","0.0","0.0","0.0","1.6085","0.0804","0.2506","0.331","0.0","0.0","0.331","0.0","0.0","0.0"
"Sudhausia","3","0.0","3.2","0.0","1","1.8793","0.1879","0.4288","0.6167","0.6167","0.0","0.0","0.0","0.6167","0.0","0.8746","0.0875","0.1548","0.2423","0.2423","0.0","0.0","0.0","0.2423","0.0"
"Suifunema","0","0.0","0.0","0.0","0","288.1902","0.0","19.0951","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Swangeria","1","0.0","0.0","0.0","5","0.5046","0.0101","0.1623","0.1724","0.0","0.0","0.1724","0.0","0.0","0.0","0.1373","0.0027","0.0335","0.0362","0.0","0.0","0.0362","0.0","0.0","0.0"
"Sychnotylenchus","1","0.0","0.0","0.0","2","0.3697","0.0185","0.1294","0.1479","0.0","0.0","0.1479","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Syncheilaxonchium","1","0.0","0.0","0.0","5","5.0804","0.1016","0.9238","1.0254","0.0","0.0","1.0254","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Synhimantus","0","0.0","0.0","0.0","0","150.707","0.0","11.7426","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Synodontisia","0","0.0","0.0","0.0","0","226.7193","0.0","15.9507","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Synoecnema","0","0.0","0.0","0.0","0","1.9532","0.0","0.451","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Synonchiella","0","0.0","0.0","3.2","4","1.3108","0.0328","0.3328","0.3656","0.0","0.3656","0.0","0.0","0.0","0.0","0.2968","0.0074","0.0569","0.0644","0.0","0.0644","0.0","0.0","0.0","0.0"
"Synonchus","0","0.0","0.0","1.8","3","691.4064","23.0469","36.8097","59.8566","0.0","59.8566","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Syphacia","0","0.0","0.0","0.0","0","42.1938","0.0","4.4486","0.0","0.0","0.0","0.0","0.0","0.0","0.0","12.6836","0.0","0.993","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Tachygonetria","0","0.0","0.0","0.0","0","537.2639","0.0","27.7559","0.0","0.0","0.0","0.0","0.0","0.0","0.0","189.6072","0.0","7.2681","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Tadaridanema","0","0.0","0.0","0.0","0","39.6766","0.0","4.3158","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Talanema","8","0.0","0.0","3.2","4","2.7282","0.0682","0.5795","0.6477","0.0","0.6477","0.0","0.0","0.0","0.6477","0.0246","6.0E-4","0.0039","0.0045","0.0","0.0045","0.0","0.0","0.0","0.0045"
"Tanqua","0","0.0","0.0","0.0","0","11935.2984","0.0","310.0924","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2812.1046","0.0","55.2493","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Tanzanius","1","0.0","0.0","0.0","2","0.0248","0.0012","0.0171","0.0183","0.0","0.0","0.0183","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Tarantobelus","3","0.0","3.2","0.0","1","1.2343","0.1234","0.3197","0.4431","0.4431","0.0","0.0","0.0","0.4431","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Telotylenchus","1","0.0","0.0","0.0","3","0.3147","0.0105","0.1117","0.1222","0.0","0.0","0.1222","0.0","0.0","0.0","0.0421","0.0014","0.0106","0.012","0.0","0.0","0.012","0.0","0.0","0.0"
"Tenuidraconema","0","0.0","0.0","3.2","4","1.1914","0.0298","0.3113","0.3411","0.0","0.3411","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Tenunemellus","1","0.0","0.0","0.0","2","0.0421","0.0021","0.0249","0.027","0.0","0.0","0.027","0.0","0.0","0.0","0.0082","4.0E-4","0.0036","0.004","0.0","0.0","0.004","0.0","0.0","0.0"
"Teratocephalus","3","0.0","0.0","1.8","3","0.0842","0.0028","0.0424","0.0452","0.0","0.0452","0.0","0.0","0.0452","0.0","0.0081","3.0E-4","0.003","0.0033","0.0","0.0033","0.0","0.0","0.0033","0.0"
"Teratodiplogaster","3","0.0","3.2","0.0","1","1.8328","0.1833","0.4135","0.5968","0.5968","0.0","0.0","0.0","0.5968","0.0","0.7464","0.0746","0.1385","0.213","0.213","0.0","0.0","0.0","0.213","0.0"
"Teratolobus","3","0.8","0.0","0.0","2","0.1372","0.0069","0.0609","0.0678","0.0","0.0","0.0","0.0","0.0678","0.0","0.0261","0.0013","0.0088","0.0101","0.0","0.0","0.0","0.0","0.0101","0.0"
"Teratorhabditis","3","0.0","3.2","0.0","1","2.2302","0.223","0.498","0.721","0.721","0.0","0.0","0.0","0.721","0.0","0.1462","0.0146","0.0245","0.0391","0.0391","0.0","0.0","0.0","0.0391","0.0"
"Terschellingia","0","0.8","0.0","0.0","2","2.3499","0.1175","0.4882","0.6057","0.0","0.0","0.0","0.0","0.0","0.0","0.91","0.0455","0.1398","0.1852","0.0","0.0","0.0","0.0","0.0","0.0"
"Tetradonema","0","0.0","0.0","0.0","0","37.8714","0.0","4.1677","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Thada","1","0.0","0.0","0.0","2","0.112","0.0056","0.0528","0.0584","0.0","0.0","0.0584","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Thalassomonhystera","0","0.8","0.0","0.0","2","0.0516","0.0026","0.0294","0.032","0.0","0.0","0.0","0.0","0.0","0.0","0.0119","6.0E-4","0.0051","0.0057","0.0","0.0","0.0","0.0","0.0","0.0"
"Thelandros","0","0.0","0.0","0.0","0","722.2603","0.0","38.035","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Thelastoma","0","0.0","0.0","0.0","0","79.9891","0.0","7.3019","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Thelonema","0","0.8","0.0","0.0","2","8.3394","0.417","1.3397","1.7567","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Theristus","3","0.8","0.0","0.0","2","0.9121","0.0456","0.2494","0.295","0.0","0.0","0.0","0.0","0.295","0.0","0.2756","0.0138","0.0612","0.0749","0.0","0.0","0.0","0.0","0.0749","0.0"
"Thonus","5","0.0","0.0","3.2","4","1.8915","0.0473","0.4288","0.4761","0.0","0.4761","0.0","0.0","0.0","0.4761","0.2486","0.0062","0.0439","0.0501","0.0","0.0501","0.0","0.0","0.0","0.0501"
"Thorneella","8","0.0","0.0","3.2","4","2.195","0.0549","0.4923","0.5472","0.0","0.5472","0.0","0.0","0.0","0.5472","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Thornenema","8","0.0","0.0","5.0","5","1.0809","0.0216","0.2884","0.31","0.0","0.31","0.0","0.0","0.0","0.31","0.2033","0.0041","0.0409","0.045","0.0","0.045","0.0","0.0","0.0","0.045"
"Thornia","8","0.0","0.0","3.2","4","0.8752","0.0219","0.2463","0.2681","0.0","0.2681","0.0","0.0","0.0","0.2681","0.0714","0.0018","0.0151","0.0169","0.0","0.0169","0.0","0.0","0.0","0.0169"
"Thorniosa","8","0.0","0.0","3.2","4","0.9679","0.0242","0.2664","0.2906","0.0","0.2906","0.0","0.0","0.0","0.2906","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Timmia","0","0.0","0.0","1.8","3","0.5437","0.0181","0.1728","0.191","0.0","0.191","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Tobrilia","5","0.0","0.0","1.8","3","0.1688","0.0056","0.0719","0.0775","0.0","0.0775","0.0","0.0","0.0","0.0775","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Tobriloides","5","0.0","0.0","1.8","3","1.4485","0.0483","0.3587","0.407","0.0","0.407","0.0","0.0","0.0","0.407","0.3256","0.0109","0.0609","0.0718","0.0","0.0718","0.0","0.0","0.0","0.0718"
"Tobrilonchulus","5","0.0","0.0","1.8","3","2.087","0.0696","0.474","0.5436","0.0","0.5436","0.0","0.0","0.0","0.5436","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Tobrilus","5","0.0","0.0","1.8","3","6.8582","0.2286","1.0986","1.3272","0.0","1.3272","0.0","0.0","0.0","1.3272","1.5721","0.0524","0.1829","0.2352","0.0","0.2352","0.0","0.0","0.0","0.2352"
"Tokorhabditis","3","0.0","3.2","0.0","1","2.3855","0.2385","0.5209","0.7594","0.7594","0.0","0.0","0.0","0.7594","0.0","0.3289","0.0329","0.0561","0.089","0.089","0.0","0.0","0.0","0.089","0.0"
"Tokorhabditis","3","0.0","3.2","0.0","1","2.3855","0.2385","0.5209","0.7594","0.7594","0.0","0.0","0.0","0.7594","0.0","0.3289","0.0329","0.0561","0.089","0.089","0.0","0.0","0.0","0.089","0.0"
"Tonoscolecinema","0","0.0","0.0","0.0","0","0.5021","0.0","0.1628","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Torquenema","0","0.0","0.0","0.0","0","11286.939","0.0","298.9474","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Torumanawa","8","0.0","0.0","3.2","4","3.0127","0.0753","0.6243","0.6996","0.0","0.6996","0.0","0.0","0.0","0.6996","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Trachactinolaimus","5","0.0","0.0","5.0","5","3.7084","0.0742","0.7295","0.8037","0.0","0.8037","0.0","0.0","0.0","0.8037","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Trachypleurosum","5","0.0","0.0","5.0","5","2.824","0.0565","0.5867","0.6432","0.0","0.6432","0.0","0.0","0.0","0.6432","0.5562","0.0111","0.0857","0.0968","0.0","0.0968","0.0","0.0","0.0","0.0968"
"Tremonema","1","0.0","0.0","0.0","2","0.0293","0.0015","0.0193","0.0208","0.0","0.0","0.0208","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Tricephalobus","3","0.0","3.2","0.0","1","0.3951","0.0395","0.134","0.1735","0.1735","0.0","0.0","0.0","0.1735","0.0","0.1132","0.0113","0.0288","0.0401","0.0401","0.0","0.0","0.0","0.0401","0.0"
"Trichodorus","1","0.0","0.0","0.0","4","0.987","0.0247","0.2476","0.2723","0.0","0.0","0.2723","0.0","0.0","0.0","0.2585","0.0065","0.0384","0.0448","0.0","0.0","0.0448","0.0","0.0","0.0"
"Trichostrongylus","0","0.0","0.0","0.0","0","29.2842","0.0","3.4367","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Trichotylenchus","1","0.0","0.0","0.0","3","0.2093","0.007","0.083","0.0899","0.0","0.0","0.0899","0.0","0.0","0.0","0.0174","6.0E-4","0.0051","0.0057","0.0","0.0","0.0057","0.0","0.0","0.0"
"Trichromadora","0","0.0","0.0","1.8","3","0.3834","0.0128","0.133","0.1458","0.0","0.1458","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Tricirronema","3","0.8","0.0","0.0","2","0.2999","0.015","0.1095","0.1245","0.0","0.0","0.0","0.0","0.1245","0.0","0.0416","0.0021","0.0114","0.0134","0.0","0.0","0.0","0.0","0.0134","0.0"
"Tricoma","0","0.0","0.0","3.2","4","0.4153","0.0104","0.1337","0.1441","0.0","0.1441","0.0","0.0","0.0","0.0","0.1913","0.0048","0.0466","0.0514","0.0","0.0514","0.0","0.0","0.0","0.0"
"Trileptium","0","0.8","0.0","0.0","2","9.2847","0.4642","1.4521","1.9163","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Tripyla","5","0.0","0.0","1.8","3","4.7352","0.1578","0.7961","0.9539","0.0","0.9539","0.0","0.0","0.0","0.9539","0.7891","0.0263","0.0966","0.1228","0.0","0.1228","0.0","0.0","0.0","0.1228"
"Tripylella","5","0.0","0.0","1.8","3","0.7406","0.0247","0.2133","0.2379","0.0","0.2379","0.0","0.0","0.0","0.2379","0.0815","0.0027","0.0168","0.0196","0.0","0.0196","0.0","0.0","0.0","0.0196"
